ID,L1,L2,L3,FILENAME,HEADER1,HEADER2,TEXT,VECTOR_STR
0,273,090,040,000,090-040-000-Appendix_C_-_GraphScript_Cheat_Sheet.md,Appendix C - GraphScript Cheat Sheet,Weighted Path Functions,"<!--! subsection -->
### WEIGHT  
```graphscript
BIGINT costs = WEIGHT(:weighted_path_bigint);
```  
Gets the weight of the given path.  
<!--! subsection -->
### LENGTH  
```graphscript
BIGINT len = LENGTH(:weighted_path);
```  
Gets the length (number of edges) for a given weighted path.  
<!--! section -->","[0.015699435,0.020284351,0.0003677337,-0.0041377805,-0.0009448405,0.013165665,0.00027347144,-0.028758638,0.0019393627,-0.032165386,0.00096435833,0.025096383,-0.0014185915,0.0049894676,-0.0033481955,0.0069838353,0.016948575,-0.01113581,0.025933875,0.021249596,-0.004478455,0.018211912,-0.01560007,-0.014059937,0.011355829,0.027367549,0.02265488,-0.026175186,0.020681804,-0.006188927,0.012817892,-0.01619625,-0.016494343,0.004719767,-0.025550617,-0.0019642035,-0.017076328,-0.0034670767,0.026842343,0.045991108,0.0026881378,0.009432436,-0.010674479,0.007157721,0.0031494682,0.028048899,0.010788038,-0.013705066,0.0032665753,-0.020199182,0.006306034,0.042300466,-0.03455011,0.004162621,-0.015202616,0.012491412,0.03721873,0.015926551,-0.003956797,-0.0052875583,0.028020509,0.0070157736,-0.018609365,0.0001478254,-0.034947567,-0.018850677,-0.015827188,0.0144219035,-0.034578502,0.014861942,-0.0044287737,0.03120014,0.028432159,-0.021121843,0.01701955,-0.023762073,-0.0024326316,0.026785564,0.014315442,0.0014948884,-0.0044536144,-0.006937702,0.008289755,0.040909376,-0.0063308747,0.0019216193,-0.007008676,0.006607673,-0.011412608,-0.02992261,0.009616968,-0.001925168,0.003978089,0.029411599,0.009588579,-0.00279105,-0.0033357749,0.015571681,-0.017076328,0.0015516677,-0.032250557,0.008609138,-0.005365629,0.002058244,-0.02325106,-0.024400838,-0.012562387,-0.008609138,0.019262325,-0.008076834,-0.039064053,0.026899122,-0.016167862,0.011994595,-0.031512428,-0.011959108,0.03389715,0.00013496137,-0.0032470576,-0.00675317,0.008282658,0.02191675,0.064501114,0.017672509,0.008091029,-0.012512704,-0.006668001,-0.01369797,0.011526166,-0.011824258,0.017516367,0.009773111,0.011235174,-0.015571681,-0.018197717,0.017388614,-0.0038609821,0.0074735554,-0.047808044,-0.018481612,0.0057772784,0.010461558,-0.02556481,-0.008715599,-0.022512931,0.03673611,0.00012420438,0.0057311454,0.04198818,-0.043663163,-0.014173495,-0.00781423,0.023705294,0.027055264,-0.0026810404,-0.01628142,0.01560007,0.033045463,-0.006178281,-0.030149728,-0.02929804,0.051527075,0.0101989545,-0.0126617495,-0.0140812285,0.015585876,-0.01595494,-0.029056728,-0.011952011,-0.01565685,0.021334765,0.019489443,-0.005706304,0.037417457,-0.007700672,0.01462063,0.007736159,-0.014961305,-0.013087593,-0.009453728,0.017218277,-0.013903794,-0.010326708,0.016622096,0.00052077125,-0.015784603,0.031484038,0.008091029,0.0012810795,-0.0013635868,-0.009836988,0.008942716,-0.035032734,0.011987497,-0.5714253,-0.020213377,-0.008382021,-0.019432664,0.03585603,-0.028332794,0.0055430643,0.03596959,0.017289251,0.021363154,-0.0107099665,-0.0052130353,-0.00716127,-0.028630884,0.012413342,0.0037616186,-0.0047942894,-0.044827137,-0.007608406,-0.011838452,-0.040937766,0.0056353305,-0.03208022,0.020894727,0.015160033,0.015883967,0.0035983785,-0.01740281,0.037417457,0.0069696405,-0.017502172,0.019035209,-0.01731764,0.00016911757,0.046899576,0.002684589,-0.0272256,-0.007001579,0.023151698,0.05447959,-0.042385634,-0.028545717,-0.00010557373,-0.01462063,-0.0010876756,0.0105396295,0.018439028,-0.0026916864,-0.012981133,-0.0039922837,0.01413091,0.0036870958,0.014010254,-0.0050994772,-0.009155638,0.00015015423,0.03392554,0.008311048,0.0076935743,-0.01149068,0.008204587,-0.018510003,-0.011079031,-0.015529097,-0.006703488,0.0029773565,-0.025337694,-0.0072357925,0.0128888665,0.0063379724,0.03261962,0.024897655,0.0198727,0.0025887743,0.008708502,-0.013108886,0.03673611,-0.0011471162,-0.00814071,-0.012640458,0.033982318,0.0071435263,-0.0062279627,-0.005851801,0.00950341,-0.013754749,-0.007885204,-0.011093226,0.029468378,-0.012193322,0.01704794,0.019177157,-0.015671045,-0.046104666,0.014719994,0.0077858404,0.0023190733,-0.029156093,0.027268186,-0.027154626,-0.0147625785,-0.004620403,-0.010390584,0.02025596,0.028233431,0.03264801,-0.005816314,-0.0011888134,0.009049176,0.0012864026,0.00042650898,0.004162621,-0.021788998,0.014932916,-0.03599798,-0.03193827,0.036821276,-0.015742019,0.003779362,-0.008531067,-0.0049788216,0.024954434,0.01320825,-0.011370025,0.04190301,0.017118912,0.010191857,-0.022441957,-0.009375657,-0.024982825,0.0059263236,-0.0001479363,0.014450293,-0.01233527,0.014499974,-0.008211684,0.004620403,-0.006110856,0.019205546,-0.016423369,-0.020000454,-0.0031299505,0.029156093,-0.05518933,-0.0136837745,-0.030547181,-0.02698429,-0.0041129394,0.021434128,0.002657974,0.008978203,-0.024457619,-0.004875909,-0.00803425,0.010532532,-0.014606436,-0.032761566,-0.0220587,0.000707965,-0.036537383,-0.0024486007,0.025877096,-0.041533947,0.030831076,0.0029205773,-0.011994595,0.0122642955,0.0075658215,-0.031569205,-0.031682763,0.010830622,0.011923621,0.008531067,0.007800035,-0.018396445,0.013045009,0.005230779,0.028744444,0.007821328,-0.0054366034,0.008857547,0.03315902,-0.028630884,-0.001298823,0.0411081,0.028162457,-0.0048510684,0.02354915,-0.027168822,0.008885937,-0.018169327,0.029127702,-0.012817892,0.017828653,0.015131643,0.046388563,-0.0078497175,-0.0040100273,0.0014700476,0.010489947,0.043464437,-0.015841382,0.018368054,-0.030206507,0.002180674,-0.008992397,0.016437564,0.0032931906,0.006795754,0.010277025,-0.00010224682,0.0011852647,-0.026075823,0.0337552,0.030944636,-0.0029010596,-0.02200192,0.004269082,-0.004726864,0.00904208,0.009879571,-0.018992625,0.037048392,-0.008758184,-0.020241765,0.04190301,0.024514398,0.026317134,-0.007551627,-0.016835017,0.014748383,-0.008807865,0.007934886,-0.004666536,-0.005454347,0.011206784,0.044883914,-0.029667104,0.015372954,-0.019801728,0.0066325143,0.0031193043,0.017587341,-0.050760556,0.013591508,-0.028858002,0.031512428,0.020355325,0.004918494,-0.003468851,0.004570721,0.01829708,0.0026686199,-0.0051420615,0.0193333,-0.0077858404,0.008694307,0.051725805,0.01630981,0.03991574,0.031512428,0.0064408844,-0.016139472,0.03000778,0.025536422,-0.013336002,-0.020809557,0.0015898162,-0.020383714,0.0132295415,0.029723885,-0.012619166,-0.0020759876,-0.0013263253,0.011440998,-0.0072819255,0.0048972014,0.012903062,0.015401344,0.022200646,-0.0045884647,-0.015287786,-0.009361462,0.019262325,-0.019347494,-0.013406976,0.0088362545,0.012675945,-0.008048444,0.012129446,-0.0026721687,0.015188422,0.009723429,-0.016139472,-0.01369797,0.016139472,-0.0010371066,0.0023084271,0.008112321,-0.008673015,-0.02698429,0.025067994,-0.030887857,-0.011916524,0.049539804,0.007707769,-0.021888362,-0.0017299897,0.0043010204,0.020752778,-0.011540362,-0.013186957,-0.0014026223,0.0025479642,0.038808547,-0.0021043771,-0.00963826,-0.02200192,0.010163467,0.0018169327,-0.02796373,-0.04264114,-0.042272076,0.010291221,-0.016849212,0.02769403,0.0061392453,-0.0025923229,-0.0019145219,0.010823525,-0.0012846282,0.000906692,-0.018254496,-0.012732724,0.021632856,-0.016764043,0.032193776,-0.012966937,-0.015089058,0.013953475,0.003223991,-0.028176652,0.019233936,-0.030092949,0.019943675,-0.029865831,0.00904208,0.04142039,-0.0021930945,0.017331835,0.003534502,0.0028176652,-0.01930491,0.00012963833,-0.02170383,-0.001884358,0.03801364,0.032137,-0.03208022,0.016494343,0.015245201,-0.0028123423,0.012718529,-0.003931956,0.02769403,-0.0017583793,0.004226498,0.0048155813,0.015940746,-0.028134068,-0.015259396,0.05340079,0.013300516,0.03585603,-0.0052982043,-0.007828425,-0.042499192,-0.018481612,0.008048444,-0.0020901824,-0.010355097,-0.002118572,0.004513942,-0.023804657,0.026828147,-0.0051420615,0.03790008,0.00047641253,0.0018382249,-0.01995787,-0.0033535184,-0.0031494682,-0.022867803,-0.00035220815,-0.018609365,0.01233527,-0.022839412,0.0045494293,0.01530198,0.00032825445,0.013662483,-0.014088326,-0.00058997085,0.00863043,-0.018722923,-0.021065064,-0.012037179,-0.018069964,0.00094661483,-0.005174,0.005979554,0.015032279,-0.012533997,-0.0027945987,-0.0137973325,0.011412608,0.026473278,-0.025238331,0.029525157,0.00016579067,0.0081691,0.021434128,0.025337694,-0.0190636,-0.008176197,-0.017303444,0.003621445,-0.004812033,0.022853607,-0.0068134977,0.024187917,0.0005469429,-0.008715599,-0.011582946,0.0065366994,-0.031143362,0.026444888,-0.008673015,0.035345018,0.011994595,-0.0020688903,-0.017175691,0.010064104,-0.028928977,0.005074636,-0.012079763,0.027949536,0.033244193,-0.017743483,0.0047800946,-0.002180674,0.00019673088,-0.012470121,0.030376844,-0.004308118,-0.016111083,0.018453224,-0.0003843682,0.0070973933,-0.010667383,-0.030547181,0.0041448777,-0.036679327,0.039120834,-0.003493692,-0.02864508,0.020440493,0.014038644,0.0064763715,-0.031484038,-0.038978886,0.009602773,0.02034113,0.01865195,0.0021008286,0.0054117623,-0.028985756,0.00781423,-0.0034777229,-0.009709234,-0.024358254,0.01562846,0.011533264,-0.0074238735,0.03452172,0.042243686,0.0313137,0.046416953,-0.01889326,0.0026153894,0.034464944,-0.024656344,-0.02728238,-0.0048013865,0.023322035,-0.00006614992,0.008041346,-0.01015637,0.008240074,0.009318878,-0.013101788,-0.008424606,-0.019688169,-0.027211407,-0.0063841054,0.023478178,0.00040078093,0.0149755,-0.027935341,-0.018226106,-0.014890332,-0.023080723,0.010213149,0.01666468,0.034237824,-0.009389851,0.027736614,-0.018240301,-0.009851182,-0.004368446,-0.023918215,-0.002597646,-0.0058340575,-0.010042812,-0.054195695,0.010568019,-0.0285883,-0.016551122,0.0007146188,-0.020781169,-0.057119824,-0.008637528,0.003005746,-0.0033748106,0.0015401344,-0.016082693,-0.036480602,-0.03273318,-0.010780941,0.03000778,-0.016210446,0.020170793,-0.008602041,-0.0438335,-0.004109391,-0.015671045,0.02431567,0.019560417,0.030547181,0.017133107,0.017629925,-0.031540815,-0.019858507,0.016380783,0.015869772,0.0017654767,0.00803425,-0.0133430995,0.012186225,-0.0042655333,-0.022441957,-0.00250538,-0.025493838,0.021959335,-0.004364897,0.020710194,-0.013428268,0.023847243,-0.0047446075,0.03659416,-0.0015321499,0.02063922,0.011511972,-0.016920187,-0.0040774527,0.025493838,0.015458123,0.048972014,0.015756214,-0.012313978,-0.008055542,-0.0012659975,-0.00836073,0.011291953,-0.0007935773,0.026572641,0.007093845,-0.008978203,0.037843302,-0.0010308964,-0.0013032588,0.006203122,0.0011577622,0.029156093,-0.029099314,-0.007899399,-0.030745909,-0.02894317,0.017204082,0.021959335,-0.02526672,-0.014152203,0.0007048599,0.0019322654,0.029411599,0.00027103172,-0.002118572,-0.007665185,-0.008261366,-0.0042406926,-0.01859517,-0.01149068,0.018481612,-0.027253991,0.010766746,-0.005912129,-0.0038396898,0.036906447,0.02295297,-0.020823753,-0.0051881946,-0.004318764,-0.032960296,0.021391544,0.0037012906,-0.007186111,-0.013690872,0.009588579,-0.0074380683,-0.040426753,0.009063371,-0.001655467,-0.00096347113,-0.013243736,-0.0177009,0.016451757,-0.0010220247,0.0098015005,0.011235174,0.020199182,0.0054720906,-0.015869772,0.013144373,-0.0019127475,-0.007416776,0.009709234,0.049880482,-0.0032062475,0.022456152,-0.01862356,-0.010894499,0.025224136,-0.03253445,-0.01865195,0.011398414,0.004460712,-0.012129446,0.0047481563,0.0025887743,-0.022044504,-0.0045920135,0.022640685,-0.03997252,0.0006826805,0.0193333,0.0013626995,0.0028105679,0.008091029,-0.031711154,-0.0077219643,-0.0034244924,-0.0053975675,-0.02325106,-0.017516367,0.013080496,0.040398363,0.016593706,-0.021859972,-0.02627455,-0.02303814,-0.026941705,-0.013605704,-0.012271393,0.018552586,0.013144373,0.026146797,0.011228076,0.039007273,-0.009212417,0.024031775,-0.036083147,0.018353859,0.0008459206,0.014336735,0.00963826,-0.008765281,-0.0024361804,-0.03270479,0.013186957,-0.026799757,0.009354364,-0.00024552544,-0.0028123423,-0.01862356,-0.027892755,-0.020397909,0.02099409,0.009027884,0.0020866336,-0.04278309,0.014329637,0.009702137,0.0140812285,-0.004293923,0.00836073,0.017246665,-0.021065064,0.013634093,-0.013364391,-0.016267225,0.0103692915,-0.011291953,0.01794221,0.017473783,0.014123813,0.04190301,0.021419933,0.007402581,-0.022669075,0.0061356965,-0.011419706,-0.009439534,-0.01151907,-0.008573651,-0.006210219,-0.01663629,0.025465447,-0.008743988,0.0023243963,-0.016465953,0.013754749,-0.042186905,-0.0021416384,-0.008474288,-0.020653415,-0.010568019,-0.012228809,0.016352395,-0.00473751,0.008020055,-0.014663215,-0.009404046,0.010525434,0.015543291,0.012278491,0.0057311454,-0.013712164,-0.008282658,-0.010951278,-0.012910158,0.1745391,0.011433901,0.0032630267,0.028389573,0.029014144,0.00076119544,0.03875177,0.00950341,-0.012846282,0.002551513,-0.01663629,0.030064559,-0.006412495,0.013776041,0.03528824,-0.02363432,-0.022754243,-0.022143867,-0.0036143477,-0.03795686,-0.0021877715,-0.004609757,-0.019972065,-0.041335218,0.03063235,-0.036878057,-0.01666468,0.0006183604,0.051527075,0.009333072,-0.00408455,-0.00094750203,0.0058872877,0.008303951,0.0017016,-0.0084388,0.007232244,-0.01080933,0.012427536,0.013520534,0.048375834,-0.026813952,-0.014606436,-0.021164427,0.030320065,-0.021079259,-0.010049909,0.004379092,0.0054685418,0.019517832,0.011710699,0.0011382445,0.03875177,0.0036764499,-0.016607901,0.011228076,-0.004808484,-0.028872196,0.011831355,0.021093452,-0.020355325,0.009922156,0.007359997,0.0133998785,-0.026771368,-0.0015365856,-0.0113345375,0.049483027,0.0020351775,-0.02763725,-0.030405233,-0.03645221,0.0021735767,-0.018793898,-0.0454801,0.00068578566,-0.0032648009,0.0101421755,-0.0012766436,0.012732724,0.0006298937,-0.011824258,-0.0049930164,0.00066848577,-0.026842343,0.013712164,-0.025749343,-0.002608292,-0.026742978,-0.0100286165,0.000019947556,-0.016352395,-0.0022747146,-0.009439534,0.023520762,0.0070228707,-0.009482117,0.0039603454,-0.01998626,-0.00017244447,-0.0092337085,0.069554456,0.002134541,-0.0106531875,-0.00441103,0.011810062,-0.005812765,0.012271393,0.022229036,-0.0042087543,0.0052875583,-0.050987676,-0.008176197,-0.012157835,-0.005919226,-0.031682763,-0.014989695,-0.0104828505,-0.0060682716,-0.012619166,0.0038645307,0.0012012338,-0.029695494,0.00061037584,-0.004971724,-0.013201152,-0.020979894,-0.0060824663,0.007001579,-0.022087088,0.010355097,-0.027410133,0.0012500284,-0.021632856,-0.026345525,0.0116752125,0.0381272,-0.00058198627,-0.029184481,0.004964627,0.022853607,-0.01755895,-0.008680112,-0.0101989545,0.02164705,-0.009879571,-0.0025923229,0.016650485,-0.01859517,-0.04545171,-0.03798525,-0.008509775,0.0058447034,0.018637756,0.01900682,-0.020270156,0.01031961,-0.04142039,-0.0049823704,-0.017487977,-0.031654377,-0.01083772,-0.006178281,-0.006362813,-0.01704794,-0.032278944,-0.17930855,0.040767428,0.01410252,-0.011121616,-0.0030465561,0.008325242,0.022896191,-0.039007273,0.016508536,0.017502172,0.004645244,-0.014329637,-0.024656344,-0.011959108,-0.025990656,-0.025451252,-0.004705572,0.0072215977,0.027197212,0.007501945,0.024713123,-0.0076226005,0.013243736,0.022881996,-0.015259396,-0.0020617929,-0.012910158,0.024344059,-0.001217203,-0.010206052,-0.019205546,-0.016139472,0.0063131317,-0.0131727625,-0.013470853,-0.011604238,0.002063567,0.0009954094,-0.018779702,0.009950546,0.0411081,0.037076782,0.011668115,0.0032683497,0.0030217152,0.024826683,0.017573146,-0.04005769,-0.004599111,-0.0105396295,0.007150624,-0.00031672118,-0.005117221,-0.00966665,0.02491185,-0.017502172,-0.0095318,0.029837443,-0.008382021,-0.008637528,-0.010866109,-0.013988962,0.007289023,-0.025224136,0.007856814,0.018964235,-0.006660904,0.014861942,-0.019943675,-0.020894727,-0.015287786,-0.017530562,-0.0065331506,-0.007090296,0.038354315,0.019205546,-0.023762073,0.009325975,-0.018112548,0.004719767,-0.023222672,0.030887857,-0.010795135,-0.0062279627,0.007395484,0.01464902,0.026686199,-0.026075823,0.039717015,-0.010518337,0.004269082,-0.021093452,0.029496767,-0.02061083,0.01320825,-0.0045884647,0.007736159,-0.0025142515,0.0033890053,-0.016565315,0.0010921115,-0.019134572,-0.030973025,0.0065934784,0.0035912811,0.0337552,0.0066999393,0.0056317816,-0.0052946554,0.023421397,-0.03616832,0.019134572,-0.0044500655,0.029951,-0.0029312235,0.017388614,-0.015074864,-0.01726086,0.028077288,0.009815695,0.02034113,0.0008645512,0.016111083,0.02191675,0.005230779,0.010830622,-0.10271348,0.0008729794,-0.016451757,0.03315902,-0.017800262,0.004968175,-0.030518793,0.0112777585,-0.0030660739,-0.0057311454,-0.020625025,-0.037644576,-0.029638715,0.018495807,0.02197353,-0.008885937,-0.0056814635,-0.027935341,0.008083931,0.043663163,0.009084663,-0.04817711,-0.012122348,-0.023506567,0.0269559,0.013676677,-0.017928015,0.006007944,0.0070973933,-0.005369178,0.012477217,-0.02001465,-0.0053265938,-0.0049007502,-0.0030891404,-0.023052333,-0.022853607,0.0236911,-0.0024787646,-0.025834512,0.00615344,0.015742019,-0.008814963,-0.0018453223,-0.028162457,-0.01100096,-0.021050869,0.018453224,0.008211684,-0.018311275,-0.0011746186,-0.023889827,-0.0061392453,-0.021632856,0.0034812714,-0.007069004,-0.0016492568,0.020795362,0.015969135,0.0030234896,-0.040369973,0.026160993,0.017218277,0.040937766,-0.0015694111,-0.006046979,-0.017459588,-0.010773843,-0.019319104,-0.018495807,-0.044912305,0.016054304,-0.01897843,0.021348959,-0.033244193,0.014861942,-0.024528591,-0.02997939,0.03525985,-0.043095373,-0.009240806,-0.00993635,0.017445393,-0.010553824,0.012782405,0.011959108,-0.0009661327,0.0077219643,0.007136429,-0.043492828,0.012640458,-0.011284855,0.045565266,-0.025635784,-0.006341521,-0.0033180313,0.006366362,0.008502677,-0.014833552,-0.022044504,-0.054877046,0.0068241437,-0.05805668,0.020525662,-0.0044394196,-0.022470348,-0.021987725,-0.01012798,-0.025806123,-0.01726086,0.007136429,-0.0026047435,-0.02529511,-0.021136038,-0.011228076,-0.016622096,-0.015940746,-0.047751263,-0.012995328,-0.010135078,0.013236639,0.009382755,-0.005266266,0.015216812,0.0052023893,0.016863408,-0.015841382,0.00019739625,-0.018311275,0.026842343,-0.016465953,-0.030405233,0.032307334,-0.020497272,-0.016394978,0.030802688,0.017147303,-0.007430971,-0.0042903745,0.024145333,0.028829612,-0.0048901043,-0.038467873,0.0070299683,0.0032328628,-0.0030731712,0.011213882,0.011852647,0.008729794,0.017885432,0.030320065,0.040369973,0.009276293,0.012832087,0.010631896,-0.026160993,0.012569483,-0.037871692,-0.007991665,0.0049007502,-0.023818852,0.0016953899,0.045678824,0.015344565,0.024940241,-0.031569205,0.014010254,-0.02137735,-0.02099409,0.0129456455,0.01693438,-0.0446568,-0.0033588414,0.0012402695,0.00047863048,0.007466458,0.016011719,0.01897843,0.018921651,-0.0014070582,0.0008512436,0.017629925,0.016622096,-0.0040419656,-0.0052449736,-0.000707965,0.018041573,0.018580977,-0.024528591,0.004013576,-0.016707264,-0.02167544,0.012668847,0.0036445116,-0.013875404,0.002455698,0.029752273,0.0072961203,-0.016778238,0.021164427,0.029099314,0.03795686,-0.011689407,0.028006315,-0.018694535,0.0024237598,-0.008069736,-0.02262649,-0.017729288,-0.02333623,0.0255932,-0.008098125,0.010532532,0.0095176045,0.0053514345,0.0081691,-0.011071933,0.016693069,-0.0076793795,-0.0020795362,-0.023208477,0.010901596,-0.00016767591,0.017743483,0.021050869,0.012931451,0.035061125,-0.0009750044,-0.010411876,-0.019446857,0.0030199408,0.008190392,-0.0018293532,0.012881769,-0.015174227,-0.018240301,-0.00042185132,-0.0065437965,-0.010901596,0.015060669,0.022527127,0.105949886,0.0030731712,-0.002368755,-0.0027023326,-0.018140938,0.02001465,-0.004432322,-0.010241538,-0.017771874,-0.02997939,0.0137405535,-0.026799757,-0.018339664,-0.016139472,-0.019489443,0.005720499,0.004552978,0.0451962,-0.015827188,-0.015174227,0.0076226005,0.016565315,0.008928521,0.010220246,-0.010951278,-0.027552081,0.020497272,-0.0004231821,0.02129218,-0.030774297,0.011767479,0.02159027,-0.021732219,0.011710699,0.008424606,0.0064444332,-0.012179127,-0.017076328,0.024173722,-0.018396445,0.022782633,-0.02766564,-0.011930718,0.003672901,0.0076722824,0.016820822,-0.023875631,-0.003804203,-0.04474197]"
